Date,Year,Month,Month_Number,Model,Series,Segment,Region,Unit Price (USD),Units Sold,Total Revenue (USD),Cores,Threads,TDP (Watts),Lithography (nm),Total Cores Shipped,Total Threads Shipped,Est Power Shipped (kW)
2026-08-16,2025,October,10,Core i5-12400,CELERON,DESKTOP,NORTH AMERICA,192,1384.0,265728.0,6,12,65,10,8304,16608,89.96
2026-08-17,2025,October,10,Core i3-12100,CELERON,DESKTOP,NORTH AMERICA,110,1439.0,158290.0,4,8,60,10,5756,11512,86.34
2026-08-18,2025,October,10,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,,38336.0,2,4,46,10,1198,2396,27.554
2026-08-19,2025,October,10,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,,19110.0,2,2,46,10,910,910,20.93
2026-08-20,2025,October,10,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,342.0,41040.0,8,8,50,10,2736,2736,17.1
2026-08-21,2025,October,10,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,263.0,39450.0,8,8,41,10,2104,2104,10.783
2026-08-22,2025,October,10,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,440.0,41800.0,8,8,26,14,3520,3520,11.44
2026-08-23,2025,October,10,Core i9-12900K,CELERON,DESKTOP,EUROPE,589,320.0,188480.0,16,24,125,10,5120,7680,40.0
2026-08-24,2025,October,10,Core i7-12700K,CORE I7,DESKTOP,EUROPE,384,671.0,257664.0,12,20,125,10,8052,13420,83.875
2026-08-25,2025,October,10,Core i5-12600K,CORE I5,DESKTOP,EUROPE,289,771.0,222819.0,10,16,125,10,7710,12336,96.375
2026-08-26,2025,October,10,Core i5-12400,CELERON,DESKTOP,EUROPE,192,1447.0,277824.0,6,12,65,10,8682,17364,94.055
2026-08-27,2025,October,10,Core i3-12100,CORE I3,DESKTOP,EUROPE,110,1199.0,131890.0,4,8,60,10,4796,9592,71.94
2026-08-28,2025,October,10,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,548.0,35072.0,2,4,46,10,1096,2192,25.208
2026-08-29,2025,October,10,Celeron G6900,CELERON,DESKTOP,EUROPE,42,382.0,16044.0,2,2,46,10,764,764,17.572
2026-08-30,2025,October,10,Atom C5125,ATOM,EMBEDDED,EUROPE,120,276.0,33120.0,8,8,50,10,2208,2208,13.8
2026-08-31,2025,October,10,Atom C5320,ATOM,EMBEDDED,EUROPE,150,183.0,27450.0,8,8,41,10,1464,1464,7.503
2026-09-01,2025,October,10,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,315.0,29925.0,8,8,26,14,2520,2520,8.19
2026-09-02,2025,October,10,Core i9-12900K,CELERON,DESKTOP,ASIA-PACIFIC,589,379.0,,16,24,125,10,6064,9096,47.375
2026-09-02,2025,May,5,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,458.0,29312.0,2,4,46,10,916,1832,21.068
2026-09-03,2025,October,10,Core i7-12700K,CELERON,DESKTOP,ASIA-PACIFIC,384,809.0,310656.0,12,20,125,10,9708,16180,101.125
2026-09-05,2025,October,10,Core i5-12400,CELERON,DESKTOP,ASIA-PACIFIC,192,1749.0,335808.0,6,12,65,10,10494,20988,113.685
2026-09-07,2025,October,10,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,667.0,42688.0,2,4,46,10,1334,2668,30.682
2026-09-08,2025,October,10,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,520.0,21840.0,2,2,46,10,1040,1040,23.92
2026-09-08,2025,September,9,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,253.0,10626.0,2,2,46,10,506,506,11.638
2026-09-09,2025,October,10,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,328.0,39360.0,8,8,50,10,2624,2624,16.4
2026-09-10,2025,October,10,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,312.0,46800.0,8,8,41,10,2496,2496,12.792
2026-09-11,2025,October,10,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,411.0,39045.0,8,8,26,14,3288,3288,10.686
2026-09-13,2025,October,10,Core i7-12700K,CORE I7,DESKTOP,LATIN AMERICA,384,386.0,148224.0,12,20,125,10,4632,7720,48.25
2026-09-14,2025,October,10,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,494.0,142766.0,10,16,125,10,4940,7904,61.75
2026-09-15,2025,October,10,Core i5-12400,CELERON,DESKTOP,LATIN AMERICA,192,807.0,154944.0,6,12,65,10,4842,9684,52.455
2026-09-16,2025,October,10,Core i3-12100,CORE I3,DESKTOP,LATIN AMERICA,110,627.0,68970.0,4,8,60,10,2508,5016,37.62
2026-09-17,2025,October,10,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,350.0,22400.0,2,4,46,10,700,1400,16.1
2026-09-18,2025,October,10,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,282.0,11844.0,2,2,46,10,564,564,12.972
2026-09-19,2025,October,10,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,153.0,18360.0,8,8,50,10,1224,1224,7.65
2026-09-20,2025,October,10,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,117.0,17550.0,8,8,41,10,936,936,4.797
2026-09-21,2025,October,10,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,226.0,21470.0,8,8,26,14,1808,1808,5.876
2026-09-22,2025,November,11,Core i9-12900K,CELERON,DESKTOP,NORTH AMERICA,589,552.0,325128.0,16,24,125,10,8832,13248,69.0
2026-09-23,2025,November,11,Core i7-12700K,CORE I7,DESKTOP,NORTH AMERICA,384,897.0,344448.0,12,20,125,10,10764,17940,112.125
2026-09-24,2025,November,11,Core i5-12600K,CELERON,DESKTOP,NORTH AMERICA,289,1358.0,392462.0,10,16,125,10,13580,21728,169.75
2026-09-25,2025,November,11,Core i5-12400,CORE I5,DESKTOP,NORTH AMERICA,192,2043.0,392256.0,6,12,65,10,12258,24516,132.795
2026-09-26,2025,November,11,Core i3-12100,CORE I3,DESKTOP,NORTH AMERICA,110,1752.0,192720.0,4,8,60,10,7008,14016,105.12
2026-09-27,2025,November,11,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,728.0,46592.0,2,4,46,10,1456,2912,33.488
2026-09-28,2025,November,11,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,697.0,29274.0,2,2,46,10,1394,1394,32.062
2026-09-29,2025,November,11,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,459.0,55080.0,8,8,50,10,3672,3672,22.95
2026-09-30,2025,November,11,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,296.0,44400.0,8,8,41,10,2368,2368,12.136
2026-10-01,2025,April,4,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,615.0,39360.0,2,4,46,10,1230,2460,28.29
2026-10-01,2025,November,11,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,528.0,50160.0,8,8,26,14,4224,4224,13.728
2026-10-02,2025,November,11,Core i9-12900K,CORE I9,DESKTOP,EUROPE,589,467.0,275063.0,16,24,125,10,7472,11208,58.375
2026-10-03,2025,November,11,Core i7-12700K,CELERON,DESKTOP,EUROPE,384,740.0,284160.0,12,20,125,10,8880,14800,92.5
2026-10-05,2025,November,11,Core i5-12400,CORE I5,DESKTOP,EUROPE,192,1634.0,313728.0,6,12,65,10,9804,19608,106.21
2026-10-06,2025,November,11,Core i3-12100,CORE I3,DESKTOP,EUROPE,110,1261.0,138710.0,4,8,60,10,5044,10088,75.66
2026-10-07,2025,November,11,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,758.0,,2,4,46,10,1516,3032,34.868
2026-10-09,2025,November,11,Atom C5125,ATOM,EMBEDDED,EUROPE,120,342.0,41040.0,8,8,50,10,2736,2736,17.1
2026-10-10,2025,November,11,Atom C5320,ATOM,EMBEDDED,EUROPE,150,261.0,39150.0,8,8,41,10,2088,2088,10.701
2026-10-11,2025,December,12,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,636.0,60420.0,8,8,26,14,5088,5088,16.536
2026-10-12,2025,November,11,Core i9-12900K,CELERON,DESKTOP,ASIA-PACIFIC,589,478.0,281542.0,16,24,125,10,7648,11472,59.75
2026-10-13,2025,November,11,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,1029.0,395136.0,12,20,125,10,12348,20580,128.625
2026-10-14,2025,November,11,Core i5-12600K,CORE I5,DESKTOP,ASIA-PACIFIC,289,1619.0,467891.0,10,16,125,10,16190,25904,202.375
2026-10-15,2025,November,11,Core i5-12400,CORE I5,DESKTOP,ASIA-PACIFIC,192,1974.0,,6,12,65,10,11844,23688,128.31
2026-10-16,2025,November,11,Core i3-12100,CELERON,DESKTOP,ASIA-PACIFIC,110,1857.0,204270.0,4,8,60,10,7428,14856,111.42
2026-10-17,2025,November,11,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,840.0,53760.0,2,4,46,10,1680,3360,38.64
2026-10-18,2025,November,11,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,768.0,32256.0,2,2,46,10,1536,1536,35.328
2026-10-19,2025,November,11,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,394.0,47280.0,8,8,50,10,3152,3152,19.7
2026-10-20,2025,November,11,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,,60600.0,8,8,41,10,3232,3232,16.564
2026-10-21,2025,November,11,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,612.0,58140.0,8,8,26,14,4896,4896,15.912
2026-10-22,2025,November,11,Core i9-12900K,CELERON,DESKTOP,LATIN AMERICA,589,226.0,133114.0,16,24,125,10,3616,5424,28.25
2026-10-23,2025,November,11,Core i7-12700K,CELERON,DESKTOP,LATIN AMERICA,384,428.0,164352.0,12,20,125,10,5136,8560,53.5
2026-10-24,2025,November,11,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,590.0,170510.0,10,16,125,10,5900,9440,73.75
2026-10-25,2025,November,11,Core i5-12400,CELERON,DESKTOP,LATIN AMERICA,192,988.0,189696.0,6,12,65,10,5928,11856,64.22
2026-10-26,2025,November,11,Core i3-12100,CORE I3,DESKTOP,LATIN AMERICA,110,778.0,85580.0,4,8,60,10,3112,6224,46.68
2026-10-27,2025,November,11,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,449.0,28736.0,2,4,46,10,898,1796,20.654
2026-10-28,2025,November,11,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,320.0,,2,2,46,10,640,640,14.72
2026-10-29,2025,November,11,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,189.0,22680.0,8,8,50,10,1512,1512,9.45
2026-10-30,2025,November,11,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,169.0,25350.0,8,8,41,10,1352,1352,6.929
2026-10-31,2025,November,11,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,304.0,28880.0,8,8,26,14,2432,2432,7.904
2026-11-01,2025,December,12,Core i9-12900K,CORE I9,DESKTOP,NORTH AMERICA,589,442.0,260338.0,16,24,125,10,7072,10608,55.25
2026-11-01,2025,April,4,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,529.0,22218.0,2,2,46,10,1058,1058,24.334
2026-11-02,2025,December,12,Core i7-12700K,CORE I7,DESKTOP,NORTH AMERICA,384,,,12,20,125,10,10608,17680,110.5
2026-11-02,2025,May,5,Atom C5125,ATOM,EMBEDDED,EUROPE,120,262.0,31440.0,8,8,50,10,2096,2096,13.1
2026-11-03,2025,December,12,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,1128.0,325992.0,10,16,125,10,11280,18048,141.0
2026-11-04,2025,December,12,Core i5-12400,CORE I5,DESKTOP,NORTH AMERICA,192,2105.0,404160.0,6,12,65,10,12630,25260,136.825
2026-11-05,2025,December,12,Core i3-12100,CELERON,DESKTOP,NORTH AMERICA,110,1718.0,188980.0,4,8,60,10,6872,13744,103.08
2026-11-06,2025,December,12,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,812.0,51968.0,2,4,46,10,1624,3248,37.352
2026-11-07,2025,December,12,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,722.0,30324.0,2,2,46,10,1444,1444,33.212
2026-11-08,2025,December,12,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,447.0,53640.0,8,8,50,10,3576,3576,22.35
2026-11-09,2025,December,12,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,335.0,50250.0,8,8,41,10,2680,2680,13.735
2026-11-10,2025,November,11,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,491.0,46645.0,8,8,26,14,3928,3928,12.766
2026-11-11,2025,December,12,Core i9-12900K,CELERON,DESKTOP,EUROPE,589,373.0,219697.0,16,24,125,10,5968,8952,46.625
2026-11-13,2025,December,12,Core i5-12600K,CORE I5,DESKTOP,EUROPE,289,,293624.0,10,16,125,10,10160,16256,127.0
2026-11-14,2025,December,12,Core i5-12400,CORE I5,DESKTOP,EUROPE,192,1420.0,272640.0,6,12,65,10,8520,17040,92.3
2026-11-15,2025,December,12,Core i3-12100,CORE I3,DESKTOP,EUROPE,110,1377.0,151470.0,4,8,60,10,5508,11016,82.62
2026-11-16,2025,December,12,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,771.0,49344.0,2,4,46,10,1542,3084,35.466
2026-11-17,2025,December,12,Celeron G6900,CELERON,DESKTOP,EUROPE,42,470.0,19740.0,2,2,46,10,940,940,21.62
2026-11-18,2025,December,12,Atom C5125,ATOM,EMBEDDED,EUROPE,120,302.0,36240.0,8,8,50,10,2416,2416,15.1
2026-11-19,2025,December,12,Atom C5320,ATOM,EMBEDDED,EUROPE,150,269.0,40350.0,8,8,41,10,2152,2152,11.029
2026-11-20,2025,December,12,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,539.0,51205.0,8,8,26,14,4312,4312,14.014
2026-11-21,2025,December,12,Core i9-12900K,CORE I9,DESKTOP,ASIA-PACIFIC,589,502.0,295678.0,16,24,125,10,8032,12048,62.75
2026-11-22,2025,December,12,Core i7-12700K,CELERON,DESKTOP,ASIA-PACIFIC,384,1067.0,409728.0,12,20,125,10,12804,21340,133.375
2026-11-23,2025,December,12,Core i5-12600K,CELERON,DESKTOP,ASIA-PACIFIC,289,,353736.0,10,16,125,10,12240,19584,153.0
2026-11-24,2025,December,12,Core i5-12400,CORE I5,DESKTOP,ASIA-PACIFIC,192,1904.0,365568.0,6,12,65,10,11424,22848,123.76
2026-11-25,2025,December,12,Core i3-12100,CORE I3,DESKTOP,ASIA-PACIFIC,110,2033.0,223630.0,4,8,60,10,8132,16264,121.98
2026-11-26,2025,December,12,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,1011.0,,2,4,46,10,2022,4044,46.506
2026-11-27,2025,December,12,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,604.0,25368.0,2,2,46,10,1208,1208,27.784
2026-11-28,2025,December,12,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,503.0,60360.0,8,8,50,10,4024,4024,25.15
2026-11-29,2025,December,12,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,369.0,55350.0,8,8,41,10,2952,2952,15.129
2026-11-30,2025,December,12,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,689.0,65455.0,8,8,26,14,5512,5512,17.914
2026-12-01,2025,December,12,Core i9-12900K,CORE I9,DESKTOP,LATIN AMERICA,589,242.0,142538.0,16,24,125,10,3872,5808,30.25
2026-12-02,2025,December,12,Core i7-12700K,CORE I7,DESKTOP,LATIN AMERICA,384,493.0,189312.0,12,20,125,10,5916,9860,61.625
2026-12-04,2025,December,12,Core i5-12400,CORE I5,DESKTOP,LATIN AMERICA,192,1031.0,197952.0,6,12,65,10,6186,12372,67.015
2026-12-05,2025,July,7,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,318.0,38160.0,8,8,50,10,2544,2544,15.9
2026-12-07,2025,December,12,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,308.0,12936.0,2,2,46,10,616,616,14.168
2026-12-08,2025,December,12,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,217.0,26040.0,8,8,50,10,1736,1736,10.85
2026-12-09,2025,December,12,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,149.0,22350.0,8,8,41,10,1192,1192,6.109
2026-12-09,2025,October,10,Core i9-12900K,CORE I9,DESKTOP,LATIN AMERICA,589,209.0,123101.0,16,24,125,10,3344,5016,26.125
2026-12-10,2025,December,12,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,301.0,28595.0,8,8,26,14,2408,2408,7.826
2026-12-11,2025,December,12,Core i7-12700K,CELERON,DESKTOP,EUROPE,384,723.0,277632.0,12,20,125,10,8676,14460,90.375
